qid,question,ground_truth,topic
mathbench_50,Sample math problem 50,Sample math answer 50,math
mathbench_51,Sample math problem 51,Sample math answer 51,math
mathbench_52,Sample math problem 52,Sample math answer 52,math
mathbench_53,Sample math problem 53,Sample math answer 53,math
mathbench_54,Sample math problem 54,Sample math answer 54,math
mathbench_55,Sample math problem 55,Sample math answer 55,math
mathbench_56,Sample math problem 56,Sample math answer 56,math
mathbench_57,Sample math problem 57,Sample math answer 57,math
mathbench_58,Sample math problem 58,Sample math answer 58,math
mathbench_59,Sample math problem 59,Sample math answer 59,math
mathbench_60,Sample math problem 60,Sample math answer 60,math
mathbench_61,Sample math problem 61,Sample math answer 61,math
mathbench_62,Sample math problem 62,Sample math answer 62,math
mathbench_63,Sample math problem 63,Sample math answer 63,math
mathbench_64,Sample math problem 64,Sample math answer 64,math
mathbench_65,Sample math problem 65,Sample math answer 65,math
mathbench_66,Sample math problem 66,Sample math answer 66,math
mathbench_67,Sample math problem 67,Sample math answer 67,math
mathbench_68,Sample math problem 68,Sample math answer 68,math
mathbench_69,Sample math problem 69,Sample math answer 69,math
mathbench_70,Sample math problem 70,Sample math answer 70,math
mathbench_71,Sample math problem 71,Sample math answer 71,math
mathbench_72,Sample math problem 72,Sample math answer 72,math
mathbench_73,Sample math problem 73,Sample math answer 73,math
mathbench_74,Sample math problem 74,Sample math answer 74,math
mathbench_75,Sample math problem 75,Sample math answer 75,math
mathbench_76,Sample math problem 76,Sample math answer 76,math
mathbench_77,Sample math problem 77,Sample math answer 77,math
mathbench_78,Sample math problem 78,Sample math answer 78,math
mathbench_79,Sample math problem 79,Sample math answer 79,math
mathbench_80,Sample math problem 80,Sample math answer 80,math
mathbench_81,Sample math problem 81,Sample math answer 81,math
mathbench_82,Sample math problem 82,Sample math answer 82,math
mathbench_83,Sample math problem 83,Sample math answer 83,math
mathbench_84,Sample math problem 84,Sample math answer 84,math
mathbench_85,Sample math problem 85,Sample math answer 85,math
mathbench_86,Sample math problem 86,Sample math answer 86,math
mathbench_87,Sample math problem 87,Sample math answer 87,math
mathbench_88,Sample math problem 88,Sample math answer 88,math
mathbench_89,Sample math problem 89,Sample math answer 89,math
mathbench_90,Sample math problem 90,Sample math answer 90,math
mathbench_91,Sample math problem 91,Sample math answer 91,math
mathbench_92,Sample math problem 92,Sample math answer 92,math
mathbench_93,Sample math problem 93,Sample math answer 93,math
mathbench_94,Sample math problem 94,Sample math answer 94,math
mathbench_95,Sample math problem 95,Sample math answer 95,math
mathbench_96,Sample math problem 96,Sample math answer 96,math
mathbench_97,Sample math problem 97,Sample math answer 97,math
mathbench_98,Sample math problem 98,Sample math answer 98,math
mathbench_99,Sample math problem 99,Sample math answer 99,math
mathbench_100,Sample math problem 100,Sample math answer 100,math
mathbench_101,Sample math problem 101,Sample math answer 101,math
mathbench_102,Sample math problem 102,Sample math answer 102,math
mathbench_103,Sample math problem 103,Sample math answer 103,math
mathbench_104,Sample math problem 104,Sample math answer 104,math
mathbench_105,Sample math problem 105,Sample math answer 105,math
mathbench_106,Sample math problem 106,Sample math answer 106,math
mathbench_107,Sample math problem 107,Sample math answer 107,math
mathbench_108,Sample math problem 108,Sample math answer 108,math
mathbench_109,Sample math problem 109,Sample math answer 109,math
mathbench_110,Sample math problem 110,Sample math answer 110,math
mathbench_111,Sample math problem 111,Sample math answer 111,math
mathbench_112,Sample math problem 112,Sample math answer 112,math
mathbench_113,Sample math problem 113,Sample math answer 113,math
mathbench_114,Sample math problem 114,Sample math answer 114,math
mathbench_115,Sample math problem 115,Sample math answer 115,math
mathbench_116,Sample math problem 116,Sample math answer 116,math
mathbench_117,Sample math problem 117,Sample math answer 117,math
mathbench_118,Sample math problem 118,Sample math answer 118,math
mathbench_119,Sample math problem 119,Sample math answer 119,math
mathbench_120,Sample math problem 120,Sample math answer 120,math
mathbench_121,Sample math problem 121,Sample math answer 121,math
mathbench_122,Sample math problem 122,Sample math answer 122,math
mathbench_123,Sample math problem 123,Sample math answer 123,math
mathbench_124,Sample math problem 124,Sample math answer 124,math
mathbench_125,Sample math problem 125,Sample math answer 125,math
mathbench_126,Sample math problem 126,Sample math answer 126,math
mathbench_127,Sample math problem 127,Sample math answer 127,math
mathbench_128,Sample math problem 128,Sample math answer 128,math
mathbench_129,Sample math problem 129,Sample math answer 129,math
mathbench_130,Sample math problem 130,Sample math answer 130,math
mathbench_131,Sample math problem 131,Sample math answer 131,math
mathbench_132,Sample math problem 132,Sample math answer 132,math
mathbench_133,Sample math problem 133,Sample math answer 133,math
mathbench_134,Sample math problem 134,Sample math answer 134,math
mathbench_135,Sample math problem 135,Sample math answer 135,math
mathbench_136,Sample math problem 136,Sample math answer 136,math
mathbench_137,Sample math problem 137,Sample math answer 137,math
mathbench_138,Sample math problem 138,Sample math answer 138,math
mathbench_139,Sample math problem 139,Sample math answer 139,math
mathbench_140,Sample math problem 140,Sample math answer 140,math
mathbench_141,Sample math problem 141,Sample math answer 141,math
mathbench_142,Sample math problem 142,Sample math answer 142,math
mathbench_143,Sample math problem 143,Sample math answer 143,math
mathbench_144,Sample math problem 144,Sample math answer 144,math
mathbench_145,Sample math problem 145,Sample math answer 145,math
mathbench_146,Sample math problem 146,Sample math answer 146,math
mathbench_147,Sample math problem 147,Sample math answer 147,math
mathbench_148,Sample math problem 148,Sample math answer 148,math
mathbench_149,Sample math problem 149,Sample math answer 149,math
mathbench_150,Sample math problem 150,Sample math answer 150,math
mathbench_151,Sample math problem 151,Sample math answer 151,math
mathbench_152,Sample math problem 152,Sample math answer 152,math
mathbench_153,Sample math problem 153,Sample math answer 153,math
mathbench_154,Sample math problem 154,Sample math answer 154,math
mathbench_155,Sample math problem 155,Sample math answer 155,math
mathbench_156,Sample math problem 156,Sample math answer 156,math
mathbench_157,Sample math problem 157,Sample math answer 157,math
mathbench_158,Sample math problem 158,Sample math answer 158,math
mathbench_159,Sample math problem 159,Sample math answer 159,math
mathbench_160,Sample math problem 160,Sample math answer 160,math
mathbench_161,Sample math problem 161,Sample math answer 161,math
mathbench_162,Sample math problem 162,Sample math answer 162,math
mathbench_163,Sample math problem 163,Sample math answer 163,math
mathbench_164,Sample math problem 164,Sample math answer 164,math
mathbench_165,Sample math problem 165,Sample math answer 165,math
mathbench_166,Sample math problem 166,Sample math answer 166,math
mathbench_167,Sample math problem 167,Sample math answer 167,math
mathbench_168,Sample math problem 168,Sample math answer 168,math
mathbench_169,Sample math problem 169,Sample math answer 169,math
mathbench_170,Sample math problem 170,Sample math answer 170,math
mathbench_171,Sample math problem 171,Sample math answer 171,math
mathbench_172,Sample math problem 172,Sample math answer 172,math
mathbench_173,Sample math problem 173,Sample math answer 173,math
mathbench_174,Sample math problem 174,Sample math answer 174,math
mathbench_175,Sample math problem 175,Sample math answer 175,math
mathbench_176,Sample math problem 176,Sample math answer 176,math
mathbench_177,Sample math problem 177,Sample math answer 177,math
mathbench_178,Sample math problem 178,Sample math answer 178,math
mathbench_179,Sample math problem 179,Sample math answer 179,math
mathbench_180,Sample math problem 180,Sample math answer 180,math
mathbench_181,Sample math problem 181,Sample math answer 181,math
mathbench_182,Sample math problem 182,Sample math answer 182,math
mathbench_183,Sample math problem 183,Sample math answer 183,math
mathbench_184,Sample math problem 184,Sample math answer 184,math
mathbench_185,Sample math problem 185,Sample math answer 185,math
mathbench_186,Sample math problem 186,Sample math answer 186,math
mathbench_187,Sample math problem 187,Sample math answer 187,math
mathbench_188,Sample math problem 188,Sample math answer 188,math
mathbench_189,Sample math problem 189,Sample math answer 189,math
mathbench_190,Sample math problem 190,Sample math answer 190,math
mathbench_191,Sample math problem 191,Sample math answer 191,math
mathbench_192,Sample math problem 192,Sample math answer 192,math
mathbench_193,Sample math problem 193,Sample math answer 193,math
mathbench_194,Sample math problem 194,Sample math answer 194,math
mathbench_195,Sample math problem 195,Sample math answer 195,math
mathbench_196,Sample math problem 196,Sample math answer 196,math
mathbench_197,Sample math problem 197,Sample math answer 197,math
mathbench_198,Sample math problem 198,Sample math answer 198,math
mathbench_199,Sample math problem 199,Sample math answer 199,math
mathbench_200,Sample math problem 200,Sample math answer 200,math
mathbench_201,Sample math problem 201,Sample math answer 201,math
mathbench_202,Sample math problem 202,Sample math answer 202,math
mathbench_203,Sample math problem 203,Sample math answer 203,math
mathbench_204,Sample math problem 204,Sample math answer 204,math
mathbench_205,Sample math problem 205,Sample math answer 205,math
mathbench_206,Sample math problem 206,Sample math answer 206,math
mathbench_207,Sample math problem 207,Sample math answer 207,math
mathbench_208,Sample math problem 208,Sample math answer 208,math
mathbench_209,Sample math problem 209,Sample math answer 209,math
mathbench_210,Sample math problem 210,Sample math answer 210,math
mathbench_211,Sample math problem 211,Sample math answer 211,math
mathbench_212,Sample math problem 212,Sample math answer 212,math
mathbench_213,Sample math problem 213,Sample math answer 213,math
mathbench_214,Sample math problem 214,Sample math answer 214,math
mathbench_215,Sample math problem 215,Sample math answer 215,math
mathbench_216,Sample math problem 216,Sample math answer 216,math
mathbench_217,Sample math problem 217,Sample math answer 217,math
mathbench_218,Sample math problem 218,Sample math answer 218,math
mathbench_219,Sample math problem 219,Sample math answer 219,math
mathbench_220,Sample math problem 220,Sample math answer 220,math
mathbench_221,Sample math problem 221,Sample math answer 221,math
mathbench_222,Sample math problem 222,Sample math answer 222,math
mathbench_223,Sample math problem 223,Sample math answer 223,math
mathbench_224,Sample math problem 224,Sample math answer 224,math
mathbench_225,Sample math problem 225,Sample math answer 225,math
mathbench_226,Sample math problem 226,Sample math answer 226,math
mathbench_227,Sample math problem 227,Sample math answer 227,math
mathbench_228,Sample math problem 228,Sample math answer 228,math
mathbench_229,Sample math problem 229,Sample math answer 229,math
mathbench_230,Sample math problem 230,Sample math answer 230,math
mathbench_231,Sample math problem 231,Sample math answer 231,math
mathbench_232,Sample math problem 232,Sample math answer 232,math
mathbench_233,Sample math problem 233,Sample math answer 233,math
mathbench_234,Sample math problem 234,Sample math answer 234,math
mathbench_235,Sample math problem 235,Sample math answer 235,math
mathbench_236,Sample math problem 236,Sample math answer 236,math
mathbench_237,Sample math problem 237,Sample math answer 237,math
mathbench_238,Sample math problem 238,Sample math answer 238,math
mathbench_239,Sample math problem 239,Sample math answer 239,math
mathbench_240,Sample math problem 240,Sample math answer 240,math
mathbench_241,Sample math problem 241,Sample math answer 241,math
mathbench_242,Sample math problem 242,Sample math answer 242,math
mathbench_243,Sample math problem 243,Sample math answer 243,math
mathbench_244,Sample math problem 244,Sample math answer 244,math
mathbench_245,Sample math problem 245,Sample math answer 245,math
mathbench_246,Sample math problem 246,Sample math answer 246,math
mathbench_247,Sample math problem 247,Sample math answer 247,math
mathbench_248,Sample math problem 248,Sample math answer 248,math
mathbench_249,Sample math problem 249,Sample math answer 249,math
mathbench_250,Sample math problem 250,Sample math answer 250,math
mathbench_251,Sample math problem 251,Sample math answer 251,math
mathbench_252,Sample math problem 252,Sample math answer 252,math
mathbench_253,Sample math problem 253,Sample math answer 253,math
mathbench_254,Sample math problem 254,Sample math answer 254,math
mathbench_255,Sample math problem 255,Sample math answer 255,math
mathbench_256,Sample math problem 256,Sample math answer 256,math
mathbench_257,Sample math problem 257,Sample math answer 257,math
mathbench_258,Sample math problem 258,Sample math answer 258,math
mathbench_259,Sample math problem 259,Sample math answer 259,math
mathbench_260,Sample math problem 260,Sample math answer 260,math
mathbench_261,Sample math problem 261,Sample math answer 261,math
mathbench_262,Sample math problem 262,Sample math answer 262,math
mathbench_263,Sample math problem 263,Sample math answer 263,math
mathbench_264,Sample math problem 264,Sample math answer 264,math
mathbench_265,Sample math problem 265,Sample math answer 265,math
mathbench_266,Sample math problem 266,Sample math answer 266,math
mathbench_267,Sample math problem 267,Sample math answer 267,math
mathbench_268,Sample math problem 268,Sample math answer 268,math
mathbench_269,Sample math problem 269,Sample math answer 269,math
mathbench_270,Sample math problem 270,Sample math answer 270,math
mathbench_271,Sample math problem 271,Sample math answer 271,math
mathbench_272,Sample math problem 272,Sample math answer 272,math
mathbench_273,Sample math problem 273,Sample math answer 273,math
mathbench_274,Sample math problem 274,Sample math answer 274,math
mathbench_275,Sample math problem 275,Sample math answer 275,math
mathbench_276,Sample math problem 276,Sample math answer 276,math
mathbench_277,Sample math problem 277,Sample math answer 277,math
mathbench_278,Sample math problem 278,Sample math answer 278,math
mathbench_279,Sample math problem 279,Sample math answer 279,math
mathbench_280,Sample math problem 280,Sample math answer 280,math
mathbench_281,Sample math problem 281,Sample math answer 281,math
mathbench_282,Sample math problem 282,Sample math answer 282,math
mathbench_283,Sample math problem 283,Sample math answer 283,math
mathbench_284,Sample math problem 284,Sample math answer 284,math
mathbench_285,Sample math problem 285,Sample math answer 285,math
mathbench_286,Sample math problem 286,Sample math answer 286,math
mathbench_287,Sample math problem 287,Sample math answer 287,math
mathbench_288,Sample math problem 288,Sample math answer 288,math
mathbench_289,Sample math problem 289,Sample math answer 289,math
mathbench_290,Sample math problem 290,Sample math answer 290,math
mathbench_291,Sample math problem 291,Sample math answer 291,math
mathbench_292,Sample math problem 292,Sample math answer 292,math
mathbench_293,Sample math problem 293,Sample math answer 293,math
mathbench_294,Sample math problem 294,Sample math answer 294,math
mathbench_295,Sample math problem 295,Sample math answer 295,math
mathbench_296,Sample math problem 296,Sample math answer 296,math
mathbench_297,Sample math problem 297,Sample math answer 297,math
mathbench_298,Sample math problem 298,Sample math answer 298,math
mathbench_299,Sample math problem 299,Sample math answer 299,math
mathbench_300,Sample math problem 300,Sample math answer 300,math
mathbench_301,Sample math problem 301,Sample math answer 301,math
mathbench_302,Sample math problem 302,Sample math answer 302,math
mathbench_303,Sample math problem 303,Sample math answer 303,math
mathbench_304,Sample math problem 304,Sample math answer 304,math
mathbench_305,Sample math problem 305,Sample math answer 305,math
mathbench_306,Sample math problem 306,Sample math answer 306,math
mathbench_307,Sample math problem 307,Sample math answer 307,math
mathbench_308,Sample math problem 308,Sample math answer 308,math
mathbench_309,Sample math problem 309,Sample math answer 309,math
mathbench_310,Sample math problem 310,Sample math answer 310,math
mathbench_311,Sample math problem 311,Sample math answer 311,math
mathbench_312,Sample math problem 312,Sample math answer 312,math
mathbench_313,Sample math problem 313,Sample math answer 313,math
mathbench_314,Sample math problem 314,Sample math answer 314,math
mathbench_315,Sample math problem 315,Sample math answer 315,math
mathbench_316,Sample math problem 316,Sample math answer 316,math
mathbench_317,Sample math problem 317,Sample math answer 317,math
mathbench_318,Sample math problem 318,Sample math answer 318,math
mathbench_319,Sample math problem 319,Sample math answer 319,math
mathbench_320,Sample math problem 320,Sample math answer 320,math
mathbench_321,Sample math problem 321,Sample math answer 321,math
mathbench_322,Sample math problem 322,Sample math answer 322,math
mathbench_323,Sample math problem 323,Sample math answer 323,math
mathbench_324,Sample math problem 324,Sample math answer 324,math
mathbench_325,Sample math problem 325,Sample math answer 325,math
mathbench_326,Sample math problem 326,Sample math answer 326,math
mathbench_327,Sample math problem 327,Sample math answer 327,math
mathbench_328,Sample math problem 328,Sample math answer 328,math
mathbench_329,Sample math problem 329,Sample math answer 329,math
mathbench_330,Sample math problem 330,Sample math answer 330,math
mathbench_331,Sample math problem 331,Sample math answer 331,math
mathbench_332,Sample math problem 332,Sample math answer 332,math
mathbench_333,Sample math problem 333,Sample math answer 333,math
mathbench_334,Sample math problem 334,Sample math answer 334,math
mathbench_335,Sample math problem 335,Sample math answer 335,math
mathbench_336,Sample math problem 336,Sample math answer 336,math
mathbench_337,Sample math problem 337,Sample math answer 337,math
mathbench_338,Sample math problem 338,Sample math answer 338,math
mathbench_339,Sample math problem 339,Sample math answer 339,math
mathbench_340,Sample math problem 340,Sample math answer 340,math
mathbench_341,Sample math problem 341,Sample math answer 341,math
mathbench_342,Sample math problem 342,Sample math answer 342,math
mathbench_343,Sample math problem 343,Sample math answer 343,math
mathbench_344,Sample math problem 344,Sample math answer 344,math
mathbench_345,Sample math problem 345,Sample math answer 345,math
mathbench_346,Sample math problem 346,Sample math answer 346,math
mathbench_347,Sample math problem 347,Sample math answer 347,math
mathbench_348,Sample math problem 348,Sample math answer 348,math
mathbench_349,Sample math problem 349,Sample math answer 349,math
mathbench_350,Sample math problem 350,Sample math answer 350,math
mathbench_351,Sample math problem 351,Sample math answer 351,math
mathbench_352,Sample math problem 352,Sample math answer 352,math
mathbench_353,Sample math problem 353,Sample math answer 353,math
mathbench_354,Sample math problem 354,Sample math answer 354,math
mathbench_355,Sample math problem 355,Sample math answer 355,math
mathbench_356,Sample math problem 356,Sample math answer 356,math
mathbench_357,Sample math problem 357,Sample math answer 357,math
mathbench_358,Sample math problem 358,Sample math answer 358,math
mathbench_359,Sample math problem 359,Sample math answer 359,math
mathbench_360,Sample math problem 360,Sample math answer 360,math
mathbench_361,Sample math problem 361,Sample math answer 361,math
mathbench_362,Sample math problem 362,Sample math answer 362,math
mathbench_363,Sample math problem 363,Sample math answer 363,math
mathbench_364,Sample math problem 364,Sample math answer 364,math
mathbench_365,Sample math problem 365,Sample math answer 365,math
mathbench_366,Sample math problem 366,Sample math answer 366,math
mathbench_367,Sample math problem 367,Sample math answer 367,math
mathbench_368,Sample math problem 368,Sample math answer 368,math
mathbench_369,Sample math problem 369,Sample math answer 369,math
mathbench_370,Sample math problem 370,Sample math answer 370,math
mathbench_371,Sample math problem 371,Sample math answer 371,math
mathbench_372,Sample math problem 372,Sample math answer 372,math
mathbench_373,Sample math problem 373,Sample math answer 373,math
mathbench_374,Sample math problem 374,Sample math answer 374,math
mathbench_375,Sample math problem 375,Sample math answer 375,math
mathbench_376,Sample math problem 376,Sample math answer 376,math
mathbench_377,Sample math problem 377,Sample math answer 377,math
mathbench_378,Sample math problem 378,Sample math answer 378,math
mathbench_379,Sample math problem 379,Sample math answer 379,math
mathbench_380,Sample math problem 380,Sample math answer 380,math
mathbench_381,Sample math problem 381,Sample math answer 381,math
mathbench_382,Sample math problem 382,Sample math answer 382,math
mathbench_383,Sample math problem 383,Sample math answer 383,math
mathbench_384,Sample math problem 384,Sample math answer 384,math
mathbench_385,Sample math problem 385,Sample math answer 385,math
mathbench_386,Sample math problem 386,Sample math answer 386,math
mathbench_387,Sample math problem 387,Sample math answer 387,math
mathbench_388,Sample math problem 388,Sample math answer 388,math
mathbench_389,Sample math problem 389,Sample math answer 389,math
mathbench_390,Sample math problem 390,Sample math answer 390,math
mathbench_391,Sample math problem 391,Sample math answer 391,math
mathbench_392,Sample math problem 392,Sample math answer 392,math
mathbench_393,Sample math problem 393,Sample math answer 393,math
mathbench_394,Sample math problem 394,Sample math answer 394,math
mathbench_395,Sample math problem 395,Sample math answer 395,math
mathbench_396,Sample math problem 396,Sample math answer 396,math
mathbench_397,Sample math problem 397,Sample math answer 397,math
mathbench_398,Sample math problem 398,Sample math answer 398,math
mathbench_399,Sample math problem 399,Sample math answer 399,math
mathbench_400,Sample math problem 400,Sample math answer 400,math
mathbench_401,Sample math problem 401,Sample math answer 401,math
mathbench_402,Sample math problem 402,Sample math answer 402,math
mathbench_403,Sample math problem 403,Sample math answer 403,math
mathbench_404,Sample math problem 404,Sample math answer 404,math
mathbench_405,Sample math problem 405,Sample math answer 405,math
mathbench_406,Sample math problem 406,Sample math answer 406,math
mathbench_407,Sample math problem 407,Sample math answer 407,math
mathbench_408,Sample math problem 408,Sample math answer 408,math
mathbench_409,Sample math problem 409,Sample math answer 409,math
mathbench_410,Sample math problem 410,Sample math answer 410,math
mathbench_411,Sample math problem 411,Sample math answer 411,math
mathbench_412,Sample math problem 412,Sample math answer 412,math
mathbench_413,Sample math problem 413,Sample math answer 413,math
mathbench_414,Sample math problem 414,Sample math answer 414,math
mathbench_415,Sample math problem 415,Sample math answer 415,math
mathbench_416,Sample math problem 416,Sample math answer 416,math
mathbench_417,Sample math problem 417,Sample math answer 417,math
mathbench_418,Sample math problem 418,Sample math answer 418,math
mathbench_419,Sample math problem 419,Sample math answer 419,math
mathbench_420,Sample math problem 420,Sample math answer 420,math
mathbench_421,Sample math problem 421,Sample math answer 421,math
mathbench_422,Sample math problem 422,Sample math answer 422,math
mathbench_423,Sample math problem 423,Sample math answer 423,math
mathbench_424,Sample math problem 424,Sample math answer 424,math
mathbench_425,Sample math problem 425,Sample math answer 425,math
mathbench_426,Sample math problem 426,Sample math answer 426,math
mathbench_427,Sample math problem 427,Sample math answer 427,math
mathbench_428,Sample math problem 428,Sample math answer 428,math
mathbench_429,Sample math problem 429,Sample math answer 429,math
mathbench_430,Sample math problem 430,Sample math answer 430,math
mathbench_431,Sample math problem 431,Sample math answer 431,math
mathbench_432,Sample math problem 432,Sample math answer 432,math
mathbench_433,Sample math problem 433,Sample math answer 433,math
mathbench_434,Sample math problem 434,Sample math answer 434,math
mathbench_435,Sample math problem 435,Sample math answer 435,math
mathbench_436,Sample math problem 436,Sample math answer 436,math
mathbench_437,Sample math problem 437,Sample math answer 437,math
mathbench_438,Sample math problem 438,Sample math answer 438,math
mathbench_439,Sample math problem 439,Sample math answer 439,math
mathbench_440,Sample math problem 440,Sample math answer 440,math
mathbench_441,Sample math problem 441,Sample math answer 441,math
mathbench_442,Sample math problem 442,Sample math answer 442,math
mathbench_443,Sample math problem 443,Sample math answer 443,math
mathbench_444,Sample math problem 444,Sample math answer 444,math
mathbench_445,Sample math problem 445,Sample math answer 445,math
mathbench_446,Sample math problem 446,Sample math answer 446,math
mathbench_447,Sample math problem 447,Sample math answer 447,math
mathbench_448,Sample math problem 448,Sample math answer 448,math
mathbench_449,Sample math problem 449,Sample math answer 449,math
mathbench_450,Sample math problem 450,Sample math answer 450,math
mathbench_451,Sample math problem 451,Sample math answer 451,math
mathbench_452,Sample math problem 452,Sample math answer 452,math
mathbench_453,Sample math problem 453,Sample math answer 453,math
mathbench_454,Sample math problem 454,Sample math answer 454,math
mathbench_455,Sample math problem 455,Sample math answer 455,math
mathbench_456,Sample math problem 456,Sample math answer 456,math
mathbench_457,Sample math problem 457,Sample math answer 457,math
mathbench_458,Sample math problem 458,Sample math answer 458,math
mathbench_459,Sample math problem 459,Sample math answer 459,math
mathbench_460,Sample math problem 460,Sample math answer 460,math
mathbench_461,Sample math problem 461,Sample math answer 461,math
mathbench_462,Sample math problem 462,Sample math answer 462,math
mathbench_463,Sample math problem 463,Sample math answer 463,math
mathbench_464,Sample math problem 464,Sample math answer 464,math
mathbench_465,Sample math problem 465,Sample math answer 465,math
mathbench_466,Sample math problem 466,Sample math answer 466,math
mathbench_467,Sample math problem 467,Sample math answer 467,math
mathbench_468,Sample math problem 468,Sample math answer 468,math
mathbench_469,Sample math problem 469,Sample math answer 469,math
mathbench_470,Sample math problem 470,Sample math answer 470,math
mathbench_471,Sample math problem 471,Sample math answer 471,math
mathbench_472,Sample math problem 472,Sample math answer 472,math
mathbench_473,Sample math problem 473,Sample math answer 473,math
mathbench_474,Sample math problem 474,Sample math answer 474,math
mathbench_475,Sample math problem 475,Sample math answer 475,math
mathbench_476,Sample math problem 476,Sample math answer 476,math
mathbench_477,Sample math problem 477,Sample math answer 477,math
mathbench_478,Sample math problem 478,Sample math answer 478,math
mathbench_479,Sample math problem 479,Sample math answer 479,math
mathbench_480,Sample math problem 480,Sample math answer 480,math
mathbench_481,Sample math problem 481,Sample math answer 481,math
mathbench_482,Sample math problem 482,Sample math answer 482,math
mathbench_483,Sample math problem 483,Sample math answer 483,math
mathbench_484,Sample math problem 484,Sample math answer 484,math
mathbench_485,Sample math problem 485,Sample math answer 485,math
mathbench_486,Sample math problem 486,Sample math answer 486,math
mathbench_487,Sample math problem 487,Sample math answer 487,math
mathbench_488,Sample math problem 488,Sample math answer 488,math
mathbench_489,Sample math problem 489,Sample math answer 489,math
mathbench_490,Sample math problem 490,Sample math answer 490,math
mathbench_491,Sample math problem 491,Sample math answer 491,math
mathbench_492,Sample math problem 492,Sample math answer 492,math
mathbench_493,Sample math problem 493,Sample math answer 493,math
mathbench_494,Sample math problem 494,Sample math answer 494,math
mathbench_495,Sample math problem 495,Sample math answer 495,math
mathbench_496,Sample math problem 496,Sample math answer 496,math
mathbench_497,Sample math problem 497,Sample math answer 497,math
mathbench_498,Sample math problem 498,Sample math answer 498,math
mathbench_499,Sample math problem 499,Sample math answer 499,math
mathbench_500,Sample math problem 500,Sample math answer 500,math
