qid,question,ground_truth,topic
superglue_73,Sample reasoning question 73,Sample reasoning answer 73,reasoning
superglue_74,Sample reasoning question 74,Sample reasoning answer 74,reasoning
superglue_75,Sample reasoning question 75,Sample reasoning answer 75,reasoning
superglue_76,Sample reasoning question 76,Sample reasoning answer 76,reasoning
superglue_77,Sample reasoning question 77,Sample reasoning answer 77,reasoning
superglue_78,Sample reasoning question 78,Sample reasoning answer 78,reasoning
superglue_79,Sample reasoning question 79,Sample reasoning answer 79,reasoning
superglue_80,Sample reasoning question 80,Sample reasoning answer 80,reasoning
superglue_81,Sample reasoning question 81,Sample reasoning answer 81,reasoning
superglue_82,Sample reasoning question 82,Sample reasoning answer 82,reasoning
superglue_83,Sample reasoning question 83,Sample reasoning answer 83,reasoning
superglue_84,Sample reasoning question 84,Sample reasoning answer 84,reasoning
superglue_85,Sample reasoning question 85,Sample reasoning answer 85,reasoning
superglue_86,Sample reasoning question 86,Sample reasoning answer 86,reasoning
superglue_87,Sample reasoning question 87,Sample reasoning answer 87,reasoning
superglue_88,Sample reasoning question 88,Sample reasoning answer 88,reasoning
superglue_89,Sample reasoning question 89,Sample reasoning answer 89,reasoning
superglue_90,Sample reasoning question 90,Sample reasoning answer 90,reasoning
superglue_91,Sample reasoning question 91,Sample reasoning answer 91,reasoning
superglue_92,Sample reasoning question 92,Sample reasoning answer 92,reasoning
superglue_93,Sample reasoning question 93,Sample reasoning answer 93,reasoning
superglue_94,Sample reasoning question 94,Sample reasoning answer 94,reasoning
superglue_95,Sample reasoning question 95,Sample reasoning answer 95,reasoning
superglue_96,Sample reasoning question 96,Sample reasoning answer 96,reasoning
superglue_97,Sample reasoning question 97,Sample reasoning answer 97,reasoning
superglue_98,Sample reasoning question 98,Sample reasoning answer 98,reasoning
superglue_99,Sample reasoning question 99,Sample reasoning answer 99,reasoning
superglue_100,Sample reasoning question 100,Sample reasoning answer 100,reasoning
superglue_101,Sample reasoning question 101,Sample reasoning answer 101,reasoning
superglue_102,Sample reasoning question 102,Sample reasoning answer 102,reasoning
superglue_103,Sample reasoning question 103,Sample reasoning answer 103,reasoning
superglue_104,Sample reasoning question 104,Sample reasoning answer 104,reasoning
superglue_105,Sample reasoning question 105,Sample reasoning answer 105,reasoning
superglue_106,Sample reasoning question 106,Sample reasoning answer 106,reasoning
superglue_107,Sample reasoning question 107,Sample reasoning answer 107,reasoning
superglue_108,Sample reasoning question 108,Sample reasoning answer 108,reasoning
superglue_109,Sample reasoning question 109,Sample reasoning answer 109,reasoning
superglue_110,Sample reasoning question 110,Sample reasoning answer 110,reasoning
superglue_111,Sample reasoning question 111,Sample reasoning answer 111,reasoning
superglue_112,Sample reasoning question 112,Sample reasoning answer 112,reasoning
superglue_113,Sample reasoning question 113,Sample reasoning answer 113,reasoning
superglue_114,Sample reasoning question 114,Sample reasoning answer 114,reasoning
superglue_115,Sample reasoning question 115,Sample reasoning answer 115,reasoning
superglue_116,Sample reasoning question 116,Sample reasoning answer 116,reasoning
superglue_117,Sample reasoning question 117,Sample reasoning answer 117,reasoning
superglue_118,Sample reasoning question 118,Sample reasoning answer 118,reasoning
superglue_119,Sample reasoning question 119,Sample reasoning answer 119,reasoning
superglue_120,Sample reasoning question 120,Sample reasoning answer 120,reasoning
superglue_121,Sample reasoning question 121,Sample reasoning answer 121,reasoning
superglue_122,Sample reasoning question 122,Sample reasoning answer 122,reasoning
superglue_123,Sample reasoning question 123,Sample reasoning answer 123,reasoning
superglue_124,Sample reasoning question 124,Sample reasoning answer 124,reasoning
superglue_125,Sample reasoning question 125,Sample reasoning answer 125,reasoning
superglue_126,Sample reasoning question 126,Sample reasoning answer 126,reasoning
superglue_127,Sample reasoning question 127,Sample reasoning answer 127,reasoning
superglue_128,Sample reasoning question 128,Sample reasoning answer 128,reasoning
superglue_129,Sample reasoning question 129,Sample reasoning answer 129,reasoning
superglue_130,Sample reasoning question 130,Sample reasoning answer 130,reasoning
superglue_131,Sample reasoning question 131,Sample reasoning answer 131,reasoning
superglue_132,Sample reasoning question 132,Sample reasoning answer 132,reasoning
superglue_133,Sample reasoning question 133,Sample reasoning answer 133,reasoning
superglue_134,Sample reasoning question 134,Sample reasoning answer 134,reasoning
superglue_135,Sample reasoning question 135,Sample reasoning answer 135,reasoning
superglue_136,Sample reasoning question 136,Sample reasoning answer 136,reasoning
superglue_137,Sample reasoning question 137,Sample reasoning answer 137,reasoning
superglue_138,Sample reasoning question 138,Sample reasoning answer 138,reasoning
superglue_139,Sample reasoning question 139,Sample reasoning answer 139,reasoning
superglue_140,Sample reasoning question 140,Sample reasoning answer 140,reasoning
superglue_141,Sample reasoning question 141,Sample reasoning answer 141,reasoning
superglue_142,Sample reasoning question 142,Sample reasoning answer 142,reasoning
superglue_143,Sample reasoning question 143,Sample reasoning answer 143,reasoning
superglue_144,Sample reasoning question 144,Sample reasoning answer 144,reasoning
superglue_145,Sample reasoning question 145,Sample reasoning answer 145,reasoning
superglue_146,Sample reasoning question 146,Sample reasoning answer 146,reasoning
superglue_147,Sample reasoning question 147,Sample reasoning answer 147,reasoning
superglue_148,Sample reasoning question 148,Sample reasoning answer 148,reasoning
superglue_149,Sample reasoning question 149,Sample reasoning answer 149,reasoning
superglue_150,Sample reasoning question 150,Sample reasoning answer 150,reasoning
superglue_151,Sample reasoning question 151,Sample reasoning answer 151,reasoning
superglue_152,Sample reasoning question 152,Sample reasoning answer 152,reasoning
superglue_153,Sample reasoning question 153,Sample reasoning answer 153,reasoning
superglue_154,Sample reasoning question 154,Sample reasoning answer 154,reasoning
superglue_155,Sample reasoning question 155,Sample reasoning answer 155,reasoning
superglue_156,Sample reasoning question 156,Sample reasoning answer 156,reasoning
superglue_157,Sample reasoning question 157,Sample reasoning answer 157,reasoning
superglue_158,Sample reasoning question 158,Sample reasoning answer 158,reasoning
superglue_159,Sample reasoning question 159,Sample reasoning answer 159,reasoning
superglue_160,Sample reasoning question 160,Sample reasoning answer 160,reasoning
superglue_161,Sample reasoning question 161,Sample reasoning answer 161,reasoning
superglue_162,Sample reasoning question 162,Sample reasoning answer 162,reasoning
superglue_163,Sample reasoning question 163,Sample reasoning answer 163,reasoning
superglue_164,Sample reasoning question 164,Sample reasoning answer 164,reasoning
superglue_165,Sample reasoning question 165,Sample reasoning answer 165,reasoning
superglue_166,Sample reasoning question 166,Sample reasoning answer 166,reasoning
superglue_167,Sample reasoning question 167,Sample reasoning answer 167,reasoning
superglue_168,Sample reasoning question 168,Sample reasoning answer 168,reasoning
superglue_169,Sample reasoning question 169,Sample reasoning answer 169,reasoning
superglue_170,Sample reasoning question 170,Sample reasoning answer 170,reasoning
superglue_171,Sample reasoning question 171,Sample reasoning answer 171,reasoning
superglue_172,Sample reasoning question 172,Sample reasoning answer 172,reasoning
superglue_173,Sample reasoning question 173,Sample reasoning answer 173,reasoning
superglue_174,Sample reasoning question 174,Sample reasoning answer 174,reasoning
superglue_175,Sample reasoning question 175,Sample reasoning answer 175,reasoning
superglue_176,Sample reasoning question 176,Sample reasoning answer 176,reasoning
superglue_177,Sample reasoning question 177,Sample reasoning answer 177,reasoning
superglue_178,Sample reasoning question 178,Sample reasoning answer 178,reasoning
superglue_179,Sample reasoning question 179,Sample reasoning answer 179,reasoning
superglue_180,Sample reasoning question 180,Sample reasoning answer 180,reasoning
superglue_181,Sample reasoning question 181,Sample reasoning answer 181,reasoning
superglue_182,Sample reasoning question 182,Sample reasoning answer 182,reasoning
superglue_183,Sample reasoning question 183,Sample reasoning answer 183,reasoning
superglue_184,Sample reasoning question 184,Sample reasoning answer 184,reasoning
superglue_185,Sample reasoning question 185,Sample reasoning answer 185,reasoning
superglue_186,Sample reasoning question 186,Sample reasoning answer 186,reasoning
superglue_187,Sample reasoning question 187,Sample reasoning answer 187,reasoning
superglue_188,Sample reasoning question 188,Sample reasoning answer 188,reasoning
superglue_189,Sample reasoning question 189,Sample reasoning answer 189,reasoning
superglue_190,Sample reasoning question 190,Sample reasoning answer 190,reasoning
superglue_191,Sample reasoning question 191,Sample reasoning answer 191,reasoning
superglue_192,Sample reasoning question 192,Sample reasoning answer 192,reasoning
superglue_193,Sample reasoning question 193,Sample reasoning answer 193,reasoning
superglue_194,Sample reasoning question 194,Sample reasoning answer 194,reasoning
superglue_195,Sample reasoning question 195,Sample reasoning answer 195,reasoning
superglue_196,Sample reasoning question 196,Sample reasoning answer 196,reasoning
superglue_197,Sample reasoning question 197,Sample reasoning answer 197,reasoning
superglue_198,Sample reasoning question 198,Sample reasoning answer 198,reasoning
superglue_199,Sample reasoning question 199,Sample reasoning answer 199,reasoning
superglue_200,Sample reasoning question 200,Sample reasoning answer 200,reasoning
superglue_201,Sample reasoning question 201,Sample reasoning answer 201,reasoning
superglue_202,Sample reasoning question 202,Sample reasoning answer 202,reasoning
superglue_203,Sample reasoning question 203,Sample reasoning answer 203,reasoning
superglue_204,Sample reasoning question 204,Sample reasoning answer 204,reasoning
superglue_205,Sample reasoning question 205,Sample reasoning answer 205,reasoning
superglue_206,Sample reasoning question 206,Sample reasoning answer 206,reasoning
superglue_207,Sample reasoning question 207,Sample reasoning answer 207,reasoning
superglue_208,Sample reasoning question 208,Sample reasoning answer 208,reasoning
superglue_209,Sample reasoning question 209,Sample reasoning answer 209,reasoning
superglue_210,Sample reasoning question 210,Sample reasoning answer 210,reasoning
superglue_211,Sample reasoning question 211,Sample reasoning answer 211,reasoning
superglue_212,Sample reasoning question 212,Sample reasoning answer 212,reasoning
superglue_213,Sample reasoning question 213,Sample reasoning answer 213,reasoning
superglue_214,Sample reasoning question 214,Sample reasoning answer 214,reasoning
superglue_215,Sample reasoning question 215,Sample reasoning answer 215,reasoning
superglue_216,Sample reasoning question 216,Sample reasoning answer 216,reasoning
superglue_217,Sample reasoning question 217,Sample reasoning answer 217,reasoning
superglue_218,Sample reasoning question 218,Sample reasoning answer 218,reasoning
superglue_219,Sample reasoning question 219,Sample reasoning answer 219,reasoning
superglue_220,Sample reasoning question 220,Sample reasoning answer 220,reasoning
superglue_221,Sample reasoning question 221,Sample reasoning answer 221,reasoning
superglue_222,Sample reasoning question 222,Sample reasoning answer 222,reasoning
superglue_223,Sample reasoning question 223,Sample reasoning answer 223,reasoning
superglue_224,Sample reasoning question 224,Sample reasoning answer 224,reasoning
superglue_225,Sample reasoning question 225,Sample reasoning answer 225,reasoning
superglue_226,Sample reasoning question 226,Sample reasoning answer 226,reasoning
superglue_227,Sample reasoning question 227,Sample reasoning answer 227,reasoning
superglue_228,Sample reasoning question 228,Sample reasoning answer 228,reasoning
superglue_229,Sample reasoning question 229,Sample reasoning answer 229,reasoning
superglue_230,Sample reasoning question 230,Sample reasoning answer 230,reasoning
superglue_231,Sample reasoning question 231,Sample reasoning answer 231,reasoning
superglue_232,Sample reasoning question 232,Sample reasoning answer 232,reasoning
superglue_233,Sample reasoning question 233,Sample reasoning answer 233,reasoning
superglue_234,Sample reasoning question 234,Sample reasoning answer 234,reasoning
superglue_235,Sample reasoning question 235,Sample reasoning answer 235,reasoning
superglue_236,Sample reasoning question 236,Sample reasoning answer 236,reasoning
superglue_237,Sample reasoning question 237,Sample reasoning answer 237,reasoning
superglue_238,Sample reasoning question 238,Sample reasoning answer 238,reasoning
superglue_239,Sample reasoning question 239,Sample reasoning answer 239,reasoning
superglue_240,Sample reasoning question 240,Sample reasoning answer 240,reasoning
superglue_241,Sample reasoning question 241,Sample reasoning answer 241,reasoning
superglue_242,Sample reasoning question 242,Sample reasoning answer 242,reasoning
superglue_243,Sample reasoning question 243,Sample reasoning answer 243,reasoning
superglue_244,Sample reasoning question 244,Sample reasoning answer 244,reasoning
superglue_245,Sample reasoning question 245,Sample reasoning answer 245,reasoning
superglue_246,Sample reasoning question 246,Sample reasoning answer 246,reasoning
superglue_247,Sample reasoning question 247,Sample reasoning answer 247,reasoning
superglue_248,Sample reasoning question 248,Sample reasoning answer 248,reasoning
superglue_249,Sample reasoning question 249,Sample reasoning answer 249,reasoning
superglue_250,Sample reasoning question 250,Sample reasoning answer 250,reasoning
superglue_251,Sample reasoning question 251,Sample reasoning answer 251,reasoning
superglue_252,Sample reasoning question 252,Sample reasoning answer 252,reasoning
superglue_253,Sample reasoning question 253,Sample reasoning answer 253,reasoning
superglue_254,Sample reasoning question 254,Sample reasoning answer 254,reasoning
superglue_255,Sample reasoning question 255,Sample reasoning answer 255,reasoning
superglue_256,Sample reasoning question 256,Sample reasoning answer 256,reasoning
superglue_257,Sample reasoning question 257,Sample reasoning answer 257,reasoning
superglue_258,Sample reasoning question 258,Sample reasoning answer 258,reasoning
superglue_259,Sample reasoning question 259,Sample reasoning answer 259,reasoning
superglue_260,Sample reasoning question 260,Sample reasoning answer 260,reasoning
superglue_261,Sample reasoning question 261,Sample reasoning answer 261,reasoning
superglue_262,Sample reasoning question 262,Sample reasoning answer 262,reasoning
superglue_263,Sample reasoning question 263,Sample reasoning answer 263,reasoning
superglue_264,Sample reasoning question 264,Sample reasoning answer 264,reasoning
superglue_265,Sample reasoning question 265,Sample reasoning answer 265,reasoning
superglue_266,Sample reasoning question 266,Sample reasoning answer 266,reasoning
superglue_267,Sample reasoning question 267,Sample reasoning answer 267,reasoning
superglue_268,Sample reasoning question 268,Sample reasoning answer 268,reasoning
superglue_269,Sample reasoning question 269,Sample reasoning answer 269,reasoning
superglue_270,Sample reasoning question 270,Sample reasoning answer 270,reasoning
superglue_271,Sample reasoning question 271,Sample reasoning answer 271,reasoning
superglue_272,Sample reasoning question 272,Sample reasoning answer 272,reasoning
superglue_273,Sample reasoning question 273,Sample reasoning answer 273,reasoning
superglue_274,Sample reasoning question 274,Sample reasoning answer 274,reasoning
superglue_275,Sample reasoning question 275,Sample reasoning answer 275,reasoning
superglue_276,Sample reasoning question 276,Sample reasoning answer 276,reasoning
superglue_277,Sample reasoning question 277,Sample reasoning answer 277,reasoning
superglue_278,Sample reasoning question 278,Sample reasoning answer 278,reasoning
superglue_279,Sample reasoning question 279,Sample reasoning answer 279,reasoning
superglue_280,Sample reasoning question 280,Sample reasoning answer 280,reasoning
superglue_281,Sample reasoning question 281,Sample reasoning answer 281,reasoning
superglue_282,Sample reasoning question 282,Sample reasoning answer 282,reasoning
superglue_283,Sample reasoning question 283,Sample reasoning answer 283,reasoning
superglue_284,Sample reasoning question 284,Sample reasoning answer 284,reasoning
superglue_285,Sample reasoning question 285,Sample reasoning answer 285,reasoning
superglue_286,Sample reasoning question 286,Sample reasoning answer 286,reasoning
superglue_287,Sample reasoning question 287,Sample reasoning answer 287,reasoning
superglue_288,Sample reasoning question 288,Sample reasoning answer 288,reasoning
superglue_289,Sample reasoning question 289,Sample reasoning answer 289,reasoning
superglue_290,Sample reasoning question 290,Sample reasoning answer 290,reasoning
superglue_291,Sample reasoning question 291,Sample reasoning answer 291,reasoning
superglue_292,Sample reasoning question 292,Sample reasoning answer 292,reasoning
superglue_293,Sample reasoning question 293,Sample reasoning answer 293,reasoning
superglue_294,Sample reasoning question 294,Sample reasoning answer 294,reasoning
superglue_295,Sample reasoning question 295,Sample reasoning answer 295,reasoning
superglue_296,Sample reasoning question 296,Sample reasoning answer 296,reasoning
superglue_297,Sample reasoning question 297,Sample reasoning answer 297,reasoning
superglue_298,Sample reasoning question 298,Sample reasoning answer 298,reasoning
superglue_299,Sample reasoning question 299,Sample reasoning answer 299,reasoning
superglue_300,Sample reasoning question 300,Sample reasoning answer 300,reasoning
superglue_301,Sample reasoning question 301,Sample reasoning answer 301,reasoning
superglue_302,Sample reasoning question 302,Sample reasoning answer 302,reasoning
superglue_303,Sample reasoning question 303,Sample reasoning answer 303,reasoning
superglue_304,Sample reasoning question 304,Sample reasoning answer 304,reasoning
superglue_305,Sample reasoning question 305,Sample reasoning answer 305,reasoning
superglue_306,Sample reasoning question 306,Sample reasoning answer 306,reasoning
superglue_307,Sample reasoning question 307,Sample reasoning answer 307,reasoning
superglue_308,Sample reasoning question 308,Sample reasoning answer 308,reasoning
superglue_309,Sample reasoning question 309,Sample reasoning answer 309,reasoning
superglue_310,Sample reasoning question 310,Sample reasoning answer 310,reasoning
superglue_311,Sample reasoning question 311,Sample reasoning answer 311,reasoning
superglue_312,Sample reasoning question 312,Sample reasoning answer 312,reasoning
superglue_313,Sample reasoning question 313,Sample reasoning answer 313,reasoning
superglue_314,Sample reasoning question 314,Sample reasoning answer 314,reasoning
superglue_315,Sample reasoning question 315,Sample reasoning answer 315,reasoning
superglue_316,Sample reasoning question 316,Sample reasoning answer 316,reasoning
superglue_317,Sample reasoning question 317,Sample reasoning answer 317,reasoning
superglue_318,Sample reasoning question 318,Sample reasoning answer 318,reasoning
superglue_319,Sample reasoning question 319,Sample reasoning answer 319,reasoning
superglue_320,Sample reasoning question 320,Sample reasoning answer 320,reasoning
superglue_321,Sample reasoning question 321,Sample reasoning answer 321,reasoning
superglue_322,Sample reasoning question 322,Sample reasoning answer 322,reasoning
superglue_323,Sample reasoning question 323,Sample reasoning answer 323,reasoning
superglue_324,Sample reasoning question 324,Sample reasoning answer 324,reasoning
superglue_325,Sample reasoning question 325,Sample reasoning answer 325,reasoning
superglue_326,Sample reasoning question 326,Sample reasoning answer 326,reasoning
superglue_327,Sample reasoning question 327,Sample reasoning answer 327,reasoning
superglue_328,Sample reasoning question 328,Sample reasoning answer 328,reasoning
superglue_329,Sample reasoning question 329,Sample reasoning answer 329,reasoning
superglue_330,Sample reasoning question 330,Sample reasoning answer 330,reasoning
superglue_331,Sample reasoning question 331,Sample reasoning answer 331,reasoning
superglue_332,Sample reasoning question 332,Sample reasoning answer 332,reasoning
superglue_333,Sample reasoning question 333,Sample reasoning answer 333,reasoning
superglue_334,Sample reasoning question 334,Sample reasoning answer 334,reasoning
superglue_335,Sample reasoning question 335,Sample reasoning answer 335,reasoning
superglue_336,Sample reasoning question 336,Sample reasoning answer 336,reasoning
superglue_337,Sample reasoning question 337,Sample reasoning answer 337,reasoning
superglue_338,Sample reasoning question 338,Sample reasoning answer 338,reasoning
superglue_339,Sample reasoning question 339,Sample reasoning answer 339,reasoning
superglue_340,Sample reasoning question 340,Sample reasoning answer 340,reasoning
superglue_341,Sample reasoning question 341,Sample reasoning answer 341,reasoning
superglue_342,Sample reasoning question 342,Sample reasoning answer 342,reasoning
superglue_343,Sample reasoning question 343,Sample reasoning answer 343,reasoning
superglue_344,Sample reasoning question 344,Sample reasoning answer 344,reasoning
superglue_345,Sample reasoning question 345,Sample reasoning answer 345,reasoning
superglue_346,Sample reasoning question 346,Sample reasoning answer 346,reasoning
superglue_347,Sample reasoning question 347,Sample reasoning answer 347,reasoning
superglue_348,Sample reasoning question 348,Sample reasoning answer 348,reasoning
superglue_349,Sample reasoning question 349,Sample reasoning answer 349,reasoning
superglue_350,Sample reasoning question 350,Sample reasoning answer 350,reasoning
superglue_351,Sample reasoning question 351,Sample reasoning answer 351,reasoning
superglue_352,Sample reasoning question 352,Sample reasoning answer 352,reasoning
superglue_353,Sample reasoning question 353,Sample reasoning answer 353,reasoning
superglue_354,Sample reasoning question 354,Sample reasoning answer 354,reasoning
superglue_355,Sample reasoning question 355,Sample reasoning answer 355,reasoning
superglue_356,Sample reasoning question 356,Sample reasoning answer 356,reasoning
superglue_357,Sample reasoning question 357,Sample reasoning answer 357,reasoning
superglue_358,Sample reasoning question 358,Sample reasoning answer 358,reasoning
superglue_359,Sample reasoning question 359,Sample reasoning answer 359,reasoning
superglue_360,Sample reasoning question 360,Sample reasoning answer 360,reasoning
superglue_361,Sample reasoning question 361,Sample reasoning answer 361,reasoning
superglue_362,Sample reasoning question 362,Sample reasoning answer 362,reasoning
superglue_363,Sample reasoning question 363,Sample reasoning answer 363,reasoning
superglue_364,Sample reasoning question 364,Sample reasoning answer 364,reasoning
superglue_365,Sample reasoning question 365,Sample reasoning answer 365,reasoning
superglue_366,Sample reasoning question 366,Sample reasoning answer 366,reasoning
superglue_367,Sample reasoning question 367,Sample reasoning answer 367,reasoning
superglue_368,Sample reasoning question 368,Sample reasoning answer 368,reasoning
superglue_369,Sample reasoning question 369,Sample reasoning answer 369,reasoning
superglue_370,Sample reasoning question 370,Sample reasoning answer 370,reasoning
superglue_371,Sample reasoning question 371,Sample reasoning answer 371,reasoning
superglue_372,Sample reasoning question 372,Sample reasoning answer 372,reasoning
superglue_373,Sample reasoning question 373,Sample reasoning answer 373,reasoning
superglue_374,Sample reasoning question 374,Sample reasoning answer 374,reasoning
superglue_375,Sample reasoning question 375,Sample reasoning answer 375,reasoning
superglue_376,Sample reasoning question 376,Sample reasoning answer 376,reasoning
superglue_377,Sample reasoning question 377,Sample reasoning answer 377,reasoning
superglue_378,Sample reasoning question 378,Sample reasoning answer 378,reasoning
superglue_379,Sample reasoning question 379,Sample reasoning answer 379,reasoning
superglue_380,Sample reasoning question 380,Sample reasoning answer 380,reasoning
superglue_381,Sample reasoning question 381,Sample reasoning answer 381,reasoning
superglue_382,Sample reasoning question 382,Sample reasoning answer 382,reasoning
superglue_383,Sample reasoning question 383,Sample reasoning answer 383,reasoning
superglue_384,Sample reasoning question 384,Sample reasoning answer 384,reasoning
superglue_385,Sample reasoning question 385,Sample reasoning answer 385,reasoning
superglue_386,Sample reasoning question 386,Sample reasoning answer 386,reasoning
superglue_387,Sample reasoning question 387,Sample reasoning answer 387,reasoning
superglue_388,Sample reasoning question 388,Sample reasoning answer 388,reasoning
superglue_389,Sample reasoning question 389,Sample reasoning answer 389,reasoning
superglue_390,Sample reasoning question 390,Sample reasoning answer 390,reasoning
superglue_391,Sample reasoning question 391,Sample reasoning answer 391,reasoning
superglue_392,Sample reasoning question 392,Sample reasoning answer 392,reasoning
superglue_393,Sample reasoning question 393,Sample reasoning answer 393,reasoning
superglue_394,Sample reasoning question 394,Sample reasoning answer 394,reasoning
superglue_395,Sample reasoning question 395,Sample reasoning answer 395,reasoning
superglue_396,Sample reasoning question 396,Sample reasoning answer 396,reasoning
superglue_397,Sample reasoning question 397,Sample reasoning answer 397,reasoning
superglue_398,Sample reasoning question 398,Sample reasoning answer 398,reasoning
superglue_399,Sample reasoning question 399,Sample reasoning answer 399,reasoning
superglue_400,Sample reasoning question 400,Sample reasoning answer 400,reasoning
superglue_401,Sample reasoning question 401,Sample reasoning answer 401,reasoning
superglue_402,Sample reasoning question 402,Sample reasoning answer 402,reasoning
superglue_403,Sample reasoning question 403,Sample reasoning answer 403,reasoning
superglue_404,Sample reasoning question 404,Sample reasoning answer 404,reasoning
superglue_405,Sample reasoning question 405,Sample reasoning answer 405,reasoning
superglue_406,Sample reasoning question 406,Sample reasoning answer 406,reasoning
superglue_407,Sample reasoning question 407,Sample reasoning answer 407,reasoning
superglue_408,Sample reasoning question 408,Sample reasoning answer 408,reasoning
superglue_409,Sample reasoning question 409,Sample reasoning answer 409,reasoning
superglue_410,Sample reasoning question 410,Sample reasoning answer 410,reasoning
