problem_id,dataset,model,provider,temperature,question,reference_answer,final_answer,final_accuracy,total_turns,initial_accuracy,improvement,reasoning_trace_files,templates_used,biases_detected,final_confidence,experiment_config
superglue_11,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 11,Sample reasoning answer 11,11,1,1,1,0,reasoning_traces/math/superglue_11/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_12,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 12,Sample reasoning answer 12,12,1,1,1,0,reasoning_traces/math/superglue_12/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_13,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 13,Sample reasoning answer 13,280,0,3,0,0,reasoning_traces/math/superglue_13/turn_0_reasoning.txt|reasoning_traces/math/superglue_13/turn_1_reasoning.txt|reasoning_traces/math/superglue_13/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_14,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 14,Sample reasoning answer 14,14,1,3,0,1,reasoning_traces/math/superglue_14/turn_0_reasoning.txt|reasoning_traces/math/superglue_14/turn_1_reasoning.txt|reasoning_traces/math/superglue_14/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_15,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 15,Sample reasoning answer 15,11,0,3,0,0,reasoning_traces/math/superglue_15/turn_0_reasoning.txt|reasoning_traces/math/superglue_15/turn_1_reasoning.txt|reasoning_traces/math/superglue_15/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_16,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 16,Sample reasoning answer 16,16,1,1,1,0,reasoning_traces/math/superglue_16/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_17,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 17,Sample reasoning answer 17,610,0,3,0,0,reasoning_traces/math/superglue_17/turn_0_reasoning.txt|reasoning_traces/math/superglue_17/turn_1_reasoning.txt|reasoning_traces/math/superglue_17/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_18,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 18,Sample reasoning answer 18,18,1,1,1,0,reasoning_traces/math/superglue_18/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_19,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 19,Sample reasoning answer 19,40,0,3,0,0,reasoning_traces/math/superglue_19/turn_0_reasoning.txt|reasoning_traces/math/superglue_19/turn_1_reasoning.txt|reasoning_traces/math/superglue_19/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_20,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 20,Sample reasoning answer 20,20,1,3,0,1,reasoning_traces/math/superglue_20/turn_0_reasoning.txt|reasoning_traces/math/superglue_20/turn_1_reasoning.txt|reasoning_traces/math/superglue_20/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_21,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 21,Sample reasoning answer 21,21,1,1,1,0,reasoning_traces/math/superglue_21/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_22,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 22,Sample reasoning answer 22,22,1,1,1,0,reasoning_traces/math/superglue_22/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_23,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 23,Sample reasoning answer 23,48,0,3,0,0,reasoning_traces/math/superglue_23/turn_0_reasoning.txt|reasoning_traces/math/superglue_23/turn_1_reasoning.txt|reasoning_traces/math/superglue_23/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_24,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 24,Sample reasoning answer 24,11,0,3,0,0,reasoning_traces/math/superglue_24/turn_0_reasoning.txt|reasoning_traces/math/superglue_24/turn_1_reasoning.txt|reasoning_traces/math/superglue_24/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_25,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 25,Sample reasoning answer 25,25,1,3,0,1,reasoning_traces/math/superglue_25/turn_0_reasoning.txt|reasoning_traces/math/superglue_25/turn_1_reasoning.txt|reasoning_traces/math/superglue_25/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_26,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 26,Sample reasoning answer 26,11,0,3,0,0,reasoning_traces/math/superglue_26/turn_0_reasoning.txt|reasoning_traces/math/superglue_26/turn_1_reasoning.txt|reasoning_traces/math/superglue_26/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_27,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 27,Sample reasoning answer 27,27,1,1,1,0,reasoning_traces/math/superglue_27/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_28,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 28,Sample reasoning answer 28,28,1,1,1,0,reasoning_traces/math/superglue_28/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_29,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 29,Sample reasoning answer 29,29,1,1,1,0,reasoning_traces/math/superglue_29/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_30,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 30,Sample reasoning answer 30,2,0,3,0,0,reasoning_traces/math/superglue_30/turn_0_reasoning.txt|reasoning_traces/math/superglue_30/turn_1_reasoning.txt|reasoning_traces/math/superglue_30/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_31,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 31,Sample reasoning answer 31,5,0,3,0,0,reasoning_traces/math/superglue_31/turn_0_reasoning.txt|reasoning_traces/math/superglue_31/turn_1_reasoning.txt|reasoning_traces/math/superglue_31/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_32,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 32,Sample reasoning answer 32,1,0,3,0,0,reasoning_traces/math/superglue_32/turn_0_reasoning.txt|reasoning_traces/math/superglue_32/turn_1_reasoning.txt|reasoning_traces/math/superglue_32/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_33,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 33,Sample reasoning answer 33,33,1,1,1,0,reasoning_traces/math/superglue_33/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_34,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 34,Sample reasoning answer 34,34,1,1,1,0,reasoning_traces/math/superglue_34/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_35,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 35,Sample reasoning answer 35,35,1,1,1,0,reasoning_traces/math/superglue_35/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_36,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 36,Sample reasoning answer 36,120,0,3,0,0,reasoning_traces/math/superglue_36/turn_0_reasoning.txt|reasoning_traces/math/superglue_36/turn_1_reasoning.txt|reasoning_traces/math/superglue_36/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_37,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 37,Sample reasoning answer 37,37,1,1,1,0,reasoning_traces/math/superglue_37/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_38,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 38,Sample reasoning answer 38,38,1,1,1,0,reasoning_traces/math/superglue_38/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_39,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 39,Sample reasoning answer 39,39,1,1,1,0,reasoning_traces/math/superglue_39/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_40,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 40,Sample reasoning answer 40,-20,0,3,0,0,reasoning_traces/math/superglue_40/turn_0_reasoning.txt|reasoning_traces/math/superglue_40/turn_1_reasoning.txt|reasoning_traces/math/superglue_40/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_41,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 41,Sample reasoning answer 41,10,0,3,0,0,reasoning_traces/math/superglue_41/turn_0_reasoning.txt|reasoning_traces/math/superglue_41/turn_1_reasoning.txt|reasoning_traces/math/superglue_41/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_42,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 42,Sample reasoning answer 42,20,0,3,0,0,reasoning_traces/math/superglue_42/turn_0_reasoning.txt|reasoning_traces/math/superglue_42/turn_1_reasoning.txt|reasoning_traces/math/superglue_42/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_43,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 43,Sample reasoning answer 43,43,1,1,1,0,reasoning_traces/math/superglue_43/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_44,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 44,Sample reasoning answer 44,44,1,3,0,1,reasoning_traces/math/superglue_44/turn_0_reasoning.txt|reasoning_traces/math/superglue_44/turn_1_reasoning.txt|reasoning_traces/math/superglue_44/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_45,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 45,Sample reasoning answer 45,45,1,3,0,1,reasoning_traces/math/superglue_45/turn_0_reasoning.txt|reasoning_traces/math/superglue_45/turn_1_reasoning.txt|reasoning_traces/math/superglue_45/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_46,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 46,Sample reasoning answer 46,420,0,3,0,0,reasoning_traces/math/superglue_46/turn_0_reasoning.txt|reasoning_traces/math/superglue_46/turn_1_reasoning.txt|reasoning_traces/math/superglue_46/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_47,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 47,Sample reasoning answer 47,11,0,3,0,0,reasoning_traces/math/superglue_47/turn_0_reasoning.txt|reasoning_traces/math/superglue_47/turn_1_reasoning.txt|reasoning_traces/math/superglue_47/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_48,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 48,Sample reasoning answer 48,48,1,1,1,0,reasoning_traces/math/superglue_48/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_49,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 49,Sample reasoning answer 49,49,1,1,1,0,reasoning_traces/math/superglue_49/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_50,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 50,Sample reasoning answer 50,85,0,3,0,0,reasoning_traces/math/superglue_50/turn_0_reasoning.txt|reasoning_traces/math/superglue_50/turn_1_reasoning.txt|reasoning_traces/math/superglue_50/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_51,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 51,Sample reasoning answer 51,51,1,1,1,0,reasoning_traces/math/superglue_51/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_52,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 52,Sample reasoning answer 52,52,1,1,1,0,reasoning_traces/math/superglue_52/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_53,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 53,Sample reasoning answer 53,53,1,1,1,0,reasoning_traces/math/superglue_53/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_54,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 54,Sample reasoning answer 54,1,0,3,0,0,reasoning_traces/math/superglue_54/turn_0_reasoning.txt|reasoning_traces/math/superglue_54/turn_1_reasoning.txt|reasoning_traces/math/superglue_54/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_55,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 55,Sample reasoning answer 55,55,1,1,1,0,reasoning_traces/math/superglue_55/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
superglue_56,superglue_sample_100.csv,gpt-4o,openai,0.2,Sample reasoning question 56,Sample reasoning answer 56,32,0,3,0,0,reasoning_traces/math/superglue_56/turn_0_reasoning.txt|reasoning_traces/math/superglue_56/turn_1_reasoning.txt|reasoning_traces/math/superglue_56/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""superglue_sample_100.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
