problem_id,dataset,model,provider,temperature,question,reference_answer,final_answer,final_accuracy,total_turns,initial_accuracy,improvement,reasoning_trace_files,templates_used,biases_detected,final_confidence,experiment_config
mathbench_14,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 14,Sample math answer 14,11,0,3,0,0,reasoning_traces/math/mathbench_14/turn_0_reasoning.txt|reasoning_traces/math/mathbench_14/turn_1_reasoning.txt|reasoning_traces/math/mathbench_14/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_15,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 15,Sample math answer 15,48,0,3,0,0,reasoning_traces/math/mathbench_15/turn_0_reasoning.txt|reasoning_traces/math/mathbench_15/turn_1_reasoning.txt|reasoning_traces/math/mathbench_15/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_16,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 16,Sample math answer 16,16,1,1,1,0,reasoning_traces/math/mathbench_16/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_17,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 17,Sample math answer 17,20,0,3,0,0,reasoning_traces/math/mathbench_17/turn_0_reasoning.txt|reasoning_traces/math/mathbench_17/turn_1_reasoning.txt|reasoning_traces/math/mathbench_17/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_18,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 18,Sample math answer 18,48,0,3,0,0,reasoning_traces/math/mathbench_18/turn_0_reasoning.txt|reasoning_traces/math/mathbench_18/turn_1_reasoning.txt|reasoning_traces/math/mathbench_18/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_19,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 19,Sample math answer 19,20,0,3,0,0,reasoning_traces/math/mathbench_19/turn_0_reasoning.txt|reasoning_traces/math/mathbench_19/turn_1_reasoning.txt|reasoning_traces/math/mathbench_19/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_20,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 20,Sample math answer 20,210,0,3,0,0,reasoning_traces/math/mathbench_20/turn_0_reasoning.txt|reasoning_traces/math/mathbench_20/turn_1_reasoning.txt|reasoning_traces/math/mathbench_20/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_21,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 21,Sample math answer 21,1,0,3,0,0,reasoning_traces/math/mathbench_21/turn_0_reasoning.txt|reasoning_traces/math/mathbench_21/turn_1_reasoning.txt|reasoning_traces/math/mathbench_21/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_22,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 22,Sample math answer 22,20,0,3,0,0,reasoning_traces/math/mathbench_22/turn_0_reasoning.txt|reasoning_traces/math/mathbench_22/turn_1_reasoning.txt|reasoning_traces/math/mathbench_22/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_23,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 23,Sample math answer 23,11,0,3,0,0,reasoning_traces/math/mathbench_23/turn_0_reasoning.txt|reasoning_traces/math/mathbench_23/turn_1_reasoning.txt|reasoning_traces/math/mathbench_23/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_24,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 24,Sample math answer 24,20,0,3,0,0,reasoning_traces/math/mathbench_24/turn_0_reasoning.txt|reasoning_traces/math/mathbench_24/turn_1_reasoning.txt|reasoning_traces/math/mathbench_24/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_25,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 25,Sample math answer 25,25,1,1,1,0,reasoning_traces/math/mathbench_25/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_26,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 26,Sample math answer 26,26,1,1,1,0,reasoning_traces/math/mathbench_26/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_27,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 27,Sample math answer 27,20,0,3,0,0,reasoning_traces/math/mathbench_27/turn_0_reasoning.txt|reasoning_traces/math/mathbench_27/turn_1_reasoning.txt|reasoning_traces/math/mathbench_27/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_28,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 28,Sample math answer 28,28,1,1,1,0,reasoning_traces/math/mathbench_28/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_29,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 29,Sample math answer 29,29,1,1,1,0,reasoning_traces/math/mathbench_29/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_30,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 30,Sample math answer 30,30,1,1,1,0,reasoning_traces/math/mathbench_30/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_31,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 31,Sample math answer 31,1,0,3,0,0,reasoning_traces/math/mathbench_31/turn_0_reasoning.txt|reasoning_traces/math/mathbench_31/turn_1_reasoning.txt|reasoning_traces/math/mathbench_31/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_32,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 32,Sample math answer 32,11,0,3,0,0,reasoning_traces/math/mathbench_32/turn_0_reasoning.txt|reasoning_traces/math/mathbench_32/turn_1_reasoning.txt|reasoning_traces/math/mathbench_32/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_33,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 33,Sample math answer 33,20,0,3,0,0,reasoning_traces/math/mathbench_33/turn_0_reasoning.txt|reasoning_traces/math/mathbench_33/turn_1_reasoning.txt|reasoning_traces/math/mathbench_33/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_34,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 34,Sample math answer 34,11,0,3,0,0,reasoning_traces/math/mathbench_34/turn_0_reasoning.txt|reasoning_traces/math/mathbench_34/turn_1_reasoning.txt|reasoning_traces/math/mathbench_34/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_35,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 35,Sample math answer 35,35,1,2,0,1,reasoning_traces/math/mathbench_35/turn_0_reasoning.txt|reasoning_traces/math/mathbench_35/turn_1_reasoning.txt,devils_advocate_v1,Confirmation|Anchoring,0.65,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_36,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 36,Sample math answer 36,666,0,3,0,0,reasoning_traces/math/mathbench_36/turn_0_reasoning.txt|reasoning_traces/math/mathbench_36/turn_1_reasoning.txt|reasoning_traces/math/mathbench_36/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_37,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 37,Sample math answer 37,48,0,3,0,0,reasoning_traces/math/mathbench_37/turn_0_reasoning.txt|reasoning_traces/math/mathbench_37/turn_1_reasoning.txt|reasoning_traces/math/mathbench_37/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_38,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 38,Sample math answer 38,11,0,3,0,0,reasoning_traces/math/mathbench_38/turn_0_reasoning.txt|reasoning_traces/math/mathbench_38/turn_1_reasoning.txt|reasoning_traces/math/mathbench_38/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_39,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 39,Sample math answer 39,20,0,3,0,0,reasoning_traces/math/mathbench_39/turn_0_reasoning.txt|reasoning_traces/math/mathbench_39/turn_1_reasoning.txt|reasoning_traces/math/mathbench_39/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_40,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 40,Sample math answer 40,40,1,2,0,1,reasoning_traces/math/mathbench_40/turn_0_reasoning.txt|reasoning_traces/math/mathbench_40/turn_1_reasoning.txt,devils_advocate_v1,Confirmation|Anchoring,0.65,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_41,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 41,Sample math answer 41,17,0,3,0,0,reasoning_traces/math/mathbench_41/turn_0_reasoning.txt|reasoning_traces/math/mathbench_41/turn_1_reasoning.txt|reasoning_traces/math/mathbench_41/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_42,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 42,Sample math answer 42,42,1,2,0,1,reasoning_traces/math/mathbench_42/turn_0_reasoning.txt|reasoning_traces/math/mathbench_42/turn_1_reasoning.txt,devils_advocate_v1,Confirmation|Anchoring,0.65,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_43,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 43,Sample math answer 43,11,0,3,0,0,reasoning_traces/math/mathbench_43/turn_0_reasoning.txt|reasoning_traces/math/mathbench_43/turn_1_reasoning.txt|reasoning_traces/math/mathbench_43/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_44,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 44,Sample math answer 44,1,0,3,0,0,reasoning_traces/math/mathbench_44/turn_0_reasoning.txt|reasoning_traces/math/mathbench_44/turn_1_reasoning.txt|reasoning_traces/math/mathbench_44/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_45,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 45,Sample math answer 45,27,0,3,0,0,reasoning_traces/math/mathbench_45/turn_0_reasoning.txt|reasoning_traces/math/mathbench_45/turn_1_reasoning.txt|reasoning_traces/math/mathbench_45/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_46,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 46,Sample math answer 46,46,1,1,1,0,reasoning_traces/math/mathbench_46/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_47,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 47,Sample math answer 47,47,1,1,1,0,reasoning_traces/math/mathbench_47/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_48,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 48,Sample math answer 48,20,0,3,0,0,reasoning_traces/math/mathbench_48/turn_0_reasoning.txt|reasoning_traces/math/mathbench_48/turn_1_reasoning.txt|reasoning_traces/math/mathbench_48/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_49,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 49,Sample math answer 49,20,0,3,0,0,reasoning_traces/math/mathbench_49/turn_0_reasoning.txt|reasoning_traces/math/mathbench_49/turn_1_reasoning.txt|reasoning_traces/math/mathbench_49/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_50,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 50,Sample math answer 50,11,0,3,0,0,reasoning_traces/math/mathbench_50/turn_0_reasoning.txt|reasoning_traces/math/mathbench_50/turn_1_reasoning.txt|reasoning_traces/math/mathbench_50/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_51,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 51,Sample math answer 51,51,1,1,1,0,reasoning_traces/math/mathbench_51/turn_0_reasoning.txt,,Anchoring,0.65,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_52,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 52,Sample math answer 52,1378,0,3,0,0,reasoning_traces/math/mathbench_52/turn_0_reasoning.txt|reasoning_traces/math/mathbench_52/turn_1_reasoning.txt|reasoning_traces/math/mathbench_52/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
mathbench_53,mathbench_sample_500.csv,gpt-4o,openai,0.2,Sample math problem 53,Sample math answer 53,35,0,3,0,0,reasoning_traces/math/mathbench_53/turn_0_reasoning.txt|reasoning_traces/math/mathbench_53/turn_1_reasoning.txt|reasoning_traces/math/mathbench_53/turn_2_reasoning.txt,devils_advocate_v1|devils_advocate_v1,Confirmation|Confirmation|Confirmation,0.6,"{""dataset_name"": ""mathbench_sample_500.csv"", ""model"": ""gpt-4o"", ""provider"": ""openai"", ""temperature"": 0.2, ""max_turns"": 3, ""experiment_id"": ""main_run""}"
